feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
1.181980787216631,-0.9960440932105543,1.5106275918115086,0.6725514999562507,-0.17827892095951375,0.2322989690424053,-0.553788858223019,1.389283785358844,4.323352500044697,0.23629756579607422,-0.95866183461804,6.036991230783023,0.43490326618016906,-0.11383859531372116,-0.8374180884798325,-0.5286677974065772,1.4953358154713354,2.327963176192239,-1.8549595862159667,1.2412921434032849,-0.059779610141329056,0.01905879241766077,0.138888104640411,-0.3598257296360893,-0.008800357099601258,-1.1595398899368647,0.6712778984413997,-1.1613033573136253,0.004502263252034723,-1.4556867003249072,-1.2581967067386817,-0.7341091188982758,-2.038021518676712,-0.8186010086781196,0.2429883175916833,-1.1121650700931296,-1.2132136320823685,0.6113579540674926,-0.2374148170584595,0.01881478732935029,1.2203755697044505,-0.5458545150969967,1.2761022680718384,-0.15491655469784385,-1.0034289632412885,0.6281491958388069,-1.7654695539820346,-0.2033996226014052,-0.06178478431772264,-0.39802134706240005,-0.5428506654782764,0.36987986790356947,0.7145440763794181,-0.20865627255886257,4.602774250335356,1.7482943935941868,-0.39999338820160385,-0.27206544647653147,0.6254170942331229,-0.22142815602736465,-0.7676082261225106,-0.22348495095111606,0.4002665401360934,-0.010906274032399228,-1.9937581319110946,-1.546786264432602,-0.8131557377781068,-0.8001051311776851,0.7133117199557338,0.48282021956679255,-1.547735978149264,-3.1656446096163,-0.22667215251062883,0.6200797978430743,-0.1786702085435437,-5.986218735584103,0.5579746366050922,0.40311530041265625,1.807692736203531,0.5679972560882051,0.5088971133321114,-0.07135174845166047,-1.1964149802902049,-1.6650945524288785,0.12447158073792924,-0.7928117951661668,-0.4143821899474408,-0.9167001562053412,0.4587058503559116,-0.09676225819646757,0.890694859025176,-1.2913903140323828,-0.9853961683635116,1.7037754857785852,-2.6583871321800365,-0.24331645292329118,0.9238131512835102,0.1820143094899794,0.20459576646890704,-1.0212540078375918
0.5349876314532653,0.47547010448183435,1.387181435773914,0.4087450189034443,0.8111898627624784,-0.6534162143452642,-1.5249018729643087,-0.41226388066371156,-2.678454821729609,-0.005024829727646237,0.7912979476386406,1.132313583164542,-1.8126734251855923,0.42529788490901954,-0.5325407945608758,-1.2105368509507697,0.13722477425636037,1.4719404578320046,0.8055643494074832,0.7886870840885565,0.2374925923213301,-0.18407223941422932,0.7816811529768891,1.4486447445968298,0.1454764264048769,0.4400008384857238,-0.7281308277533212,-0.08803982199196594,-1.7120848620384077,-1.4632056640619717,-0.56199371183265,-1.1072884220280927,-0.1876324515323992,0.30234122367765354,-0.34008452918343435,-0.5327551665909893,0.576467637389176,0.9853089194260048,-0.43566469624199244,0.9973930614721019,0.2922827370423789,-0.31691194791838273,-2.0293859229349502,-0.9912257369950866,-0.19004879858146456,0.9454761835401772,-1.4862358026726534,-0.38371130146249716,0.13528253147816297,0.7424984671899899,0.9979759184888105,-0.47117984284316483,-0.7354556815108362,0.971587697198796,0.6780448453409104,2.0522934249871683,0.14896638069858784,-0.8062357062589076,-0.18206111096108274,-0.785180525226904,-0.27923846848159584,-0.7338418322801276,1.5352320329987486,-1.641003219429569,-2.315859687319122,1.848299877439982,-0.11166137694137662,-0.08214396011646467,-0.43817905148467995,1.3840409494351598,-0.57640983655126,1.3339072594212626,-1.9596153552331537,1.4331048910680775,-0.5566545088651483,2.1691618313814227,-1.2484734738880061,-1.3810966979080723,0.5268504427164219,-1.3616910799457431,-1.5065702106193233,0.1786201988259366,1.1045972217896987,-2.8498522476813672,-0.372840117934563,1.348113189139511,1.611498491175042,-1.0527776160990105,-0.09595929740786235,-0.5246404025655175,-0.005391658869848698,-1.5868652027364323,1.7055863024868088,-0.8964068835920472,1.1033236008951497,1.0607012484057818,0.14936091235293603,-0.9835773357745768,1.1385982557075405,-0.31296652733302405
-2.004281026678982,0.14483619986961377,0.6369396707804279,0.3846390646558918,0.5780305617764775,0.3805970055479138,-0.8345708820657539,1.4784181121375526,2.7373638700920653,-0.7115779683921438,0.983481026944628,-0.7641613784290899,2.2712436010977717,0.23140137602870903,-0.5066030390120964,-3.238342300723813,1.6491193637991564,1.9916529723413512,-0.6269438512686569,0.14987683611255662,-0.26020949604622096,-0.9879293553037978,-0.9886692852573958,0.18827952435879405,0.5096878248358497,-0.6172340709441447,0.329234311821361,-1.4001361560553502,-0.015842242835244484,0.49306316610173234,1.1414403116441092,0.2638449411063863,0.9186237187774212,1.067400510206539,0.45263404905679666,-0.562628328065136,1.821095244804269,-1.2706656988503102,-0.7389545474802132,1.3920063959493278,1.4584639655207883,-0.16108767145337605,-1.6315677249023561,0.7196177158498548,0.2615196748143556,-0.3472016031343116,1.7641743552103872,-0.4695457857524136,1.9991233430738595,-0.33974293484574725,1.2537793315558083,1.9504405342276732,-0.03932824435826793,0.9143373501785415,-0.6531147969691027,0.3286144846192772,0.22107442082508974,-1.4705325254853696,1.0536998709532692,0.007263537575177471,-0.7252321811014132,0.7751408186121895,-3.52923318032444,1.8423523097606034,2.299306212496191,1.1989734429426797,0.8927144010000887,-1.170713249470541,0.10535910171690394,-0.7839465303037518,1.1762765554046408,-1.1802504810095398,0.4896416976932769,2.5065974644448112,0.7997056320434985,-3.631637528560575,-1.278387915163864,1.3661827132778468,0.5364947563184062,-1.6215758889584257,0.720376367725883,-0.03615054398566915,0.3915791068036175,-3.1376336604589374,-0.14468181042986034,0.7793362049027059,-0.7608844342363552,1.0177111108311228,0.2201344590454847,-2.5481802760063768,-0.9551098717136217,0.08187361216157495,-0.6733519705313465,-0.17174958887192582,0.5715443457109144,-0.9942132181607691,0.7031232443919654,-0.48340591323425364,0.6368220478931069,-0.9383911007625773
0.6768011320796261,-1.0212373921187223,-0.2926580336832457,-1.132299495444894,-0.06670924898120113,0.8953057579648906,1.224729780543943,0.49113314399315555,1.1498160477009574,-0.1436830082594622,0.4110045260732903,6.255098966762506,-3.0411366824745514,-0.49072141603227315,0.4076091349926879,1.119577004969928,-0.3071745610933436,-1.1425339953459064,-0.0729107533200247,-0.41775008731804636,1.0744355687189604,-1.628559817198913,2.4836254780236917,0.22012701916948113,0.2064908464953257,-0.4684120722932116,-0.9631213941279461,1.3380524318478424,2.0568938535382566,0.053725528636843385,-0.5543713995595133,1.2520478393630354,-0.22088452503702863,2.6151806890576674,-1.0553754239805497,-0.808890267944708,0.27751286894420807,1.1016137042779746,-0.19558797744718062,-1.713335648278963,0.093434022987231,-0.6701074434643547,0.27618825489116433,-0.7625162667986574,-0.6648783354069633,-1.152382877753336,-0.6500365848182887,0.18396007734868852,-0.585337233638338,-0.06518356929195876,-0.05000140154156999,0.017708958891919837,0.48480475109006105,0.5428864838526029,5.172782758670804,-0.38825167318037646,1.4375943582744055,0.908922105002235,-0.07475137967155462,0.2703181747371412,0.2783436771415757,-0.38883281155140603,1.386165757093798,-0.5277050792226865,-2.637041044794224,1.8991190362112143,1.4510559459324344,0.39653688732829884,-1.5966617445738713,-0.2200553884191797,-0.04141251226564534,-1.7155175193253522,0.20062176359875558,0.05536379030186806,-0.9558433627060325,-0.003915445763073762,1.0333487288376082,-0.8652247222734273,-1.6868382861856421,-2.5317646726109095,0.006145462238864741,0.4361787259972061,-0.3924434740139033,-1.9462551290823167,1.8874223511409642,-0.14922663514351336,-0.4491987716293965,0.018367440267329258,-0.823549433549007,1.2508749946102502,-0.9161520817041571,0.14629898362336644,0.18041971417423633,-0.0016548607728096756,1.1974360121447802,0.10752515352673932,-0.028353979786757053,0.31110776975775395,0.892004733061971,0.8173012411122363
0.3850836888713665,-0.5341536003392515,-0.3734532170542283,-0.42173211855398685,-1.0973135211289442,0.5731127899218131,0.2676264075153587,-2.348494059859128,0.17932023912074802,0.35525557023613097,-0.038269655181632584,0.7542388374534945,-0.7312655048833845,-1.0958909566751351,-0.13694688387123058,3.0807984547217004,-0.24801665409823062,0.38443562180348656,0.47457311964298476,-0.8144145505283795,-0.5648206967143797,-0.008831051915414159,1.0013849105431027,-1.013680140250095,2.008085965499575,-0.5761479873330345,1.4951782361569703,1.052212216293894,1.0322799356009058,-0.9681372840618816,0.04053203366171611,-0.3580013639826046,-0.10199589201783177,-1.9098737493119475,1.5452310148366581,0.09223050661415534,0.18135583910650144,1.5391281291246879,1.5317522972527662,-0.11306645291778697,0.401827164654242,-0.8666939266375505,0.3289987773221386,-0.7413690756622782,-0.6090978693474386,1.701645392640999,-1.5649412854841975,-0.605823210742037,-0.9503345914739291,-0.08437705663088253,-0.19731498781372944,0.1551928082394252,-0.12599896689723739,0.4516860989372984,-4.714703856840429,-1.377934070326583,0.025471242537956938,0.24999083973993352,0.2495359024122144,0.15753646385350864,-0.16001099864842191,0.6800499999742506,0.26966094887774084,-0.6183389192098705,-1.351416597910306,0.5196804537566242,0.6169933513588604,-1.151063314773324,-1.9190896886212074,-1.853156195952129,-0.19564546575930086,-3.602891598093481,-1.57449056722586,0.352545469874542,-0.26850772292652597,0.8347148761906285,-0.32341071354129475,3.2145086449471245,-0.3338777270850881,-0.18344908414158928,0.29415613019165754,-0.8988916057931258,1.9245126483732233,2.5336543608093085,0.09746582527311065,-0.6525881662275538,-0.6276173193439607,-0.6282243259065592,2.878066506632307,-0.6178749827655645,1.3373588896221038,0.8051800823755739,0.4293705847954388,-0.33415770386803484,-0.1747244075633768,-0.8908445952311652,1.1228461661316829,1.4379769826339894,-0.5784638559205318,-0.3956427230618888
0.8267314296983482,-0.7116479883788237,0.7968898945068006,-0.10409603061835107,1.2154204016177517,-1.1075544800479016,0.3176600132999164,0.5231040090389546,1.7180996192437838,-1.581072755442853,0.03282055715096058,0.9488549054627289,-1.1357299032896395,0.1489771227445758,-0.01268328585630845,-4.183125504500181,-1.2879344275565616,-1.1554814716306498,-1.1315129143731868,-1.7038469156617964,-0.809129993914106,-0.4944473262011618,0.6569921132414906,-1.5801910056107897,-0.13116315126789277,0.17434374764283178,-1.8583544582991425,0.8975483640760209,-0.11176337442780801,0.22266654281228013,0.5628860318705894,-0.5179620135544962,-0.7976117523234334,-0.15548399442688993,1.0202590394763549,-1.1353332804344027,0.05126089515746683,-0.48397571620448393,-0.6623916784340835,-0.2808510298908659,-0.4011185281764099,1.0542657045079775,-0.45459076110696034,2.021488549090914,0.5993618816171931,0.33511881600847243,-0.5111671221259807,1.0169463438879305,1.084595160683082,1.29229150570372,0.0902821008050493,0.013357235569366844,0.7956738536911027,-0.36846429275960396,6.144752862888498,0.21670748922682356,0.9916204814681228,-2.310055873235583,0.593462139035599,1.0403683390455714,-0.392390571627504,-1.1471446893520383,-5.0270003200765645,-0.6114267019535461,1.0356675076743336,2.6001284213623905,-1.0387377515206926,-1.0781641351968811,-1.409662438861766,0.25446366855100166,0.17030691233333728,4.01095893187921,0.8055750541632065,-0.23960054391643415,-0.43983595621807964,0.8427411128800447,-0.22780744414805332,-0.6885490139765436,-0.35234218273652723,-0.001394290951368753,2.240128873867665,-0.8116585507451999,0.11065193965621738,-6.398269870111182,0.9151928952325566,0.2642677625751027,-0.22542873692414184,0.4455762157739817,-1.9799656289709209,-1.83153387337,-0.6563232340522092,1.6269678457527292,0.6297588044457187,-0.6828018200649622,0.564702617932832,-0.5076743813773033,0.28883777700710533,-1.9787137748281916,1.1409810388232728,0.3510543500406104
0.692742498326462,-1.359320124725357,0.2203360846408324,1.0294515045862367,0.7919710444601257,-0.46042279121240653,0.624609211760654,0.24751501540964785,-0.6544422527650785,-0.7772335599636888,-0.6067355680424233,-1.0435391153464217,-2.2020116149453623,0.7952760660124087,-1.0814745420175478,1.2748735231052652,-0.7853214187536764,-1.579870123111398,0.013563218577768906,-0.4188674451250771,-0.2749021592795029,-0.7647819715512026,-0.01348903793035603,1.5365588882264574,1.7187911347032943,-0.47379046214636433,0.39847753200509123,-0.5621861897470772,1.1921753869484648,-0.2760257411988215,-0.8934810940078692,0.7641232149245452,0.244085131173653,-1.4011971993338772,1.6317793690914433,-0.1371530862502669,0.524903533941421,-2.758927524237528,0.12378510237218476,0.4349841692645627,-0.6929903587341476,2.381686405996005,0.33262314723887143,-0.4756816554371043,2.0838933143678395,0.036212029088565564,2.14340551134715,0.46062036760736663,1.3194897704393282,-1.7524189246365751,2.4959945624489834,-0.7862843723127858,0.12414443854648768,-1.3283783806818434,2.276119315438829,-1.0543095461306324,-0.053398958344595036,0.46269287636617284,0.5640015094912125,-2.164551422493769,0.3348724992192815,-1.6126865774769803,1.0366881333863802,-0.656715303247465,1.1366109374416018,-2.279125237174435,-0.4508769388376179,0.28102296185755116,-0.07254627259044714,0.1285218278760145,-0.9505017962626418,1.14016520682475,0.46510746518210466,-0.8416537208522984,0.17115689680816384,-2.40789581728515,0.1939502730777594,-0.35549170359455234,-1.671210587554995,-0.716643413889474,1.1445811901023932,1.7827460449783794,1.260307602431753,-0.11792939404453218,0.6597554177814543,-0.16990626243621978,-0.39555230022018156,-0.12032467464598051,-0.779133989126513,0.7679714999543232,0.6233510473340711,-1.208985822712254,1.4715322214267756,-0.2974212613542047,0.22187957300876415,-0.3877440161149436,-0.8447571011295172,-2.259975674672219,-2.3511528176033156,-0.7139037107112001
-1.2135236027544805,-1.2201171569315528,0.8961671937492679,-0.04538336414627235,-0.9660631850440695,0.3025610022884201,2.3602285856534144,-0.5062735331744886,0.614311356806649,3.3065743491105617,-1.8289766352959453,3.2172611110814633,0.9489658802137007,0.5514735468009196,0.1398265977676514,-1.887536865460027,1.1045544214720489,1.4428267769632028,-0.8690775859999118,-0.4084554316741083,-0.4258158663638689,-1.9495717876297631,0.7635414664859205,0.39597621113961184,0.705081101494469,1.1781893644815975,-1.2808067141489963,-0.8125160461856011,0.30627248830518367,-0.38731343745685026,0.2547155366937834,-0.5869026451800015,2.315170634005945,0.20353970040461283,-0.8532384842753111,2.0081492793769584,0.15865193006624295,-0.3930763957934435,-1.1383239582150162,-0.24165316263122066,-0.5787085129968689,-0.006937441205922597,-1.0910329773767136,1.092338876030798,-0.7164441575864774,-0.3434178640825921,-0.876531851439786,0.3295224421695356,-0.6260582718898234,1.6616518611847708,-0.12685587296261336,0.9378913720693943,-0.10030170261183188,-1.510199643978141,0.8587537325434731,1.5068007289494436,-1.0075548757829758,-2.084432135361529,-0.9601055659442864,-0.06611522595320368,3.8016602149671153,0.12916217424037618,-0.6876724555008207,-1.8240795520803668,-0.45973209223631994,2.3860712758617826,1.11699055941535,-0.06794512039049865,0.5555456030705429,-0.4582291537024826,-0.251656358946396,-0.16885285178604525,-0.27355577790782964,-0.9248930731004674,1.811505704820246,2.5633132926316975,0.22494804906437368,0.1926161100346126,1.7388572080107567,-0.8472101779585292,-0.4224987168254349,-0.48948241875503073,-0.3283011067224728,-0.6393801216234684,0.29377431076575306,0.064024197906828,-0.05313833944148108,-1.3301944123244955,-1.2028883245160027,-1.1090727317943776,0.4395223228337985,1.9098905619090114,0.9991498501973654,-1.6337960176527973,0.5668693724410713,-0.09103266785780534,2.1600131083707352,-0.9415456753157148,-0.3475845129154441,-0.7034000921928111
-1.6377062871469008,1.057214164194444,0.19808703849313755,0.10225998517157352,-0.0792093656717757,0.2928569206424722,-0.33070907580706926,-1.1688303219673226,-2.2582712324784184,-1.0694771107880592,-0.42060635287266646,-1.4823491170342078,-1.0227705794023938,1.3037877009643817,0.4464316280745284,-0.2802802030381528,-0.2523779686841728,-1.6036824997768768,-0.26509988374247306,0.18811352001824805,0.46021477160510343,0.4295471169127261,-0.46492760438437,1.7773537755210145,1.398956882627307,0.6764086845449899,0.08858019739351672,0.25723531833617574,2.005891440375175,1.0693564681247263,1.2093849119638866,-1.1741236291905046,-0.8268135316929666,-1.4129743739220386,-1.0853574422315326,-0.39916689226134966,-0.7853147218429327,1.3308276503388057,0.026878552742392616,-0.21758001739151095,-1.0637799667446652,-2.163665561003783,-0.44172571221774953,-0.1067149250049791,-0.5543451306135317,-0.5772435517429559,-0.4313032376956794,-0.5274960662887698,-0.9480458444663584,2.209805589290623,0.18431483979862612,-0.07418319534933172,0.3995066830779558,2.631474301847841,1.6462515004302252,0.39120901217326487,-0.49346002106869596,0.5074303058021131,-1.3548612134830271,-1.363544010454631,0.221090902956591,-1.0857035365978491,2.6157448562460592,0.06405769200289954,0.31488841839864157,1.734524725280811,-1.737049554446876,1.0166771199513849,1.3583818878710054,0.45946259207941603,-0.8065607745013283,0.5083670225451211,-1.1904557322929719,-0.07918750580583678,0.10804657347187041,-0.8751125058980045,1.0194852316393146,1.0531720698562863,-1.1436780190419749,1.1971284524677603,-0.858530945152944,-0.9422464403062601,1.6428092343923126,-2.7134286627094593,-0.9888421037221284,-0.6268877439627492,-0.2689138918396052,1.4351258913042257,2.6346028008384064,-0.12443437140883637,0.06085638452785779,0.30852274964082543,0.08165836317712996,-1.5864239252200945,0.7856812957685704,-0.29111314769557883,0.09396829975542771,-0.1721861101765656,-0.3556284234610499,1.5493112604678523
-0.7652394379174113,0.7833430779633661,1.2755696890363162,0.22141033407856087,0.9527902094453141,1.415921576671716,1.5209793904571889,-0.9613436381445604,-4.363480737355266,0.8864583738107202,-0.278005394624494,0.49740937420269615,-3.1944532315056056,0.003971454968131988,-0.20411929982215207,1.4531082187516877,-0.5302505082788169,-5.406969038955456,-0.495181034071389,0.30999961884772387,1.290080604034822,-0.2558603773108141,1.2092061228288606,1.1015345745036083,0.8533706245029646,1.2225722421153569,-1.2380584316819763,0.9565080495896169,-0.4377743067101914,-0.36692497306331046,1.7909801087469317,2.4704846303363417,-0.9267605448584454,0.5702041189587149,-0.30986863797561953,0.24641160569153955,1.0899994783029634,0.15730232823057613,1.0429813949791051,0.008838250418669124,0.7831335565704765,-0.3501803683499679,2.336435395137556,0.7529595159349131,-0.13582346302284584,1.4929498727774089,0.3055340112820586,-0.1100483969518608,0.0035063767397488284,1.7191636442131353,-1.1469471383821657,0.951527168323557,0.23407382468879243,-0.18779621023853374,-0.2442068343409752,-1.133386002409058,0.7795801024826602,-0.11599908564425525,-1.394384925130152,-0.6566003850367944,0.0677223571978026,0.26649827324909964,0.4225312366790652,-0.3479894796085807,2.2970233068113357,1.0804434347729401,-0.14167917316487486,0.32219490427276987,0.3738695550726692,0.8598588132039976,0.9224168238715769,-2.3356036795022055,0.30561499398196823,-1.4179024007278875,-0.9035406161158535,3.130277166869428,-1.5921889561987452,0.03399155112997826,0.3063176502709924,1.3207374903482783,-0.4687570831086735,-1.3732218682833683,-0.891390850836668,1.402731007938192,0.17330976123563932,-0.02988523117876777,1.0146538921156947,1.6607169947742129,-1.017765263030515,0.6537166428351152,-0.7806592233365078,1.9029143726902162,-0.3996760727619796,-0.6362911521585729,-0.2162986354659003,-0.5185316293959218,-0.19832014187775304,0.4043075489431351,0.09780106827788974,-0.31729704048370794
